text,created_at,source,id,author_id,,,,
"I can understand delays sometimes
But 1 hour and 5 min is crazy @McDMalaysia 
Cc @GrabMY https://t.co/B87rWkk4ol",2021-08-22T02:33:44.000Z,Twitter for iPhone,1.43E+18,1353880166,,,,
Kudos to @GrabMY for responding https://t.co/B87rWkk4ol,2021-08-22T02:30:10.000Z,Twitter for iPhone,1.43E+18,1353880166,,,,
Finally dapat order at 10.20 https://t.co/CeZBn1caBI,2021-08-22T02:29:18.000Z,Twitter for iPhone,1.43E+18,1353880166,,,,
@GrabMY @McDMalaysia https://t.co/5Gx7AWmUzp,2021-08-22T02:21:59.000Z,Twitter for iPhone,1.43E+18,1353880166,,,,
"@GrabMY Saya chat dgn driver dari tadi. Buat scheduled order pkl 9.15am. Sampai skrg masih belum siap. Rider cakap @McDMalaysia masih prepare
1 jam lebih dah ni. Tak pernah dalam sejarah",2021-08-22T02:17:54.000Z,Twitter for iPhone,1.43E+18,1353880166,,,,
Aduh @McDMalaysia rekod hari ni. Tunggu breakfast order hampir sejam masih belum dapat kat Mont Kiara thru @GrabMY,2021-08-22T02:11:27.000Z,Twitter for iPhone,1.43E+18,1353880166,,,,
@GrabMY @jd4rylee And you too! 💚💚🤗👍,2021-08-22T02:04:46.000Z,Zendesk,1.43E+18,454609037,,,,
@GrabMY Thank you! @GrabMY semoga dipermudahkan urusan juga. ❤️ Happy working ok ❤️,2021-08-22T02:02:20.000Z,Twitter for iPhone,1.43E+18,91787641,,,,
"@GrabMY @MaryamMA09 OK, kita tunggu! ✌",2021-08-22T01:04:22.000Z,Zendesk,1.43E+18,454609037text,created_at,source,id,author_id
@GrabMY Oh thank you. Yusuf mesti happy. Nanti sy DM.,2021-08-22T01:02:37.000Z,Twitter Web App,1.43E+18,1.11E+18,,,,
@GrabMY @Fydaaaaaaaa Insya Allah soon kay? 🙇,2021-08-22T01:01:30.000Z,Zendesk,1.43E+18,454609037,,,,
@GrabMY Takda cakap salah pun. Bersyukur jer hehehe cuma rasa terkejut dan lawak. No bad vibes✌🏻✌🏻✌🏻✌🏻,2021-08-22T01:01:01.000Z,Twitter for iPhone,1.43E+18,105742072,,,,
Aminnnnn 🥳 @abcdezatyz ada supporter ni.. ini kali lah !! 🤙 https://t.co/cTOXY6UPXJ,2021-08-22T00:59:48.000Z,Twitter for iPhone,1.43E+18,43919723,,,,
@GrabMY Sadly no 😖 .. kalau ada dah lama sy order awak tau @GrabMY 🥺🥺 .. Aaminn 🤲🏻 ..,2021-08-22T00:57:50.000Z,Twitter for iPhone,1.43E+18,3326541643,,,,
@GrabMY after 22mins and i can’t cancel my order https://t.co/lpVMSPW7A0,2021-08-22T00:57:04.000Z,Twitter for iPhone,1.43E+18,1.25E+18,,,,
@GrabMY @arxxxxmand Kak🥴,2021-08-22T00:56:31.000Z,Twitter for iPhone,1.43E+18,44297917,,,,
@GrabMY Dah banyak kali install pastu uninstall balik. Sebab grab tak masuk pun ke kawasan kampung saya ni.,2021-08-22T00:44:11.000Z,Twitter for Android,1.43E+18,1.15E+18,,,,
Thank you @GrabMY for the uplifting app update message 🥲 https://t.co/acyYvqafOn,2021-08-21T22:26:14.000Z,Twitter for iPhone,1.43E+18,7.74E+17,,,,
This release changelog from @GrabMY 😅 https://t.co/XqaJEPxqfN,2021-08-21T19:27:20.000Z,Tweetbot for iΟS,1.43E+18,18628068,,,,
"🇲🇾 Lai Chee…""",2021-08-21T18:38:51.000Z,Twitter for Android,1.43E+18,836736596,,,,
"🇲🇾 Lai Chee…""",2021-08-21T17:54:47.000Z,Twitter for Android,1.43E+18,619774649,,,,
"🇲🇾 Lai Chee…""",2021-08-21T16:48:43.000Z,Twitter for Android,1.43E+18,2494305097,,,,
"Saya tidak pertikai kos pen…""",2021-08-21T16:39:05.000Z,Twitter for Android,1.43E+18,9.20E+17,,,,
"🇲🇾 Lai Chee…""",2021-08-21T15:44:02.000Z,Twitter for iPhone,1.43E+18,7.06E+17,,,,
@MalaysiaT0Pnews @puterid06681992 @GrabMY Will consider about your suggestion. First ill see how long this issue run. If continue ill file a police report and sue.,2021-08-21T15:32:02.000Z,Twitter for Android,1.43E+18,1.26E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T15:30:41.000Z,Twitter for Android,1.43E+18,9.82E+17,,,,
"🇲🇾 Lai Chee…""",2021-08-21T15:30:29.000Z,Twitter for Android,1.43E+18,976307252,,,,
"🇲🇾 Lai Chee…""",2021-08-21T15:28:08.000Z,Twitter for Android,1.43E+18,867769280,,,,
"🇲🇾 Lai Chee…""",2021-08-21T15:27:56.000Z,Twitter for Android,1.43E+18,154388208,,,,
"Saya tidak pertikai kos pen…""",2021-08-21T15:17:29.000Z,Twitter for iPhone,1.43E+18,8.13E+17,,,,
"🇲🇾 Lai Chee…""",2021-08-21T14:47:32.000Z,Twitter for iPhone,1.43E+18,400572917,,,,
"🇲🇾 Lai Chee…""",2021-08-21T14:33:13.000Z,Twitter for iPhone,1.43E+18,1.25E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T14:29:04.000Z,Twitter for iPhone,1.43E+18,1.39E+18,,,,
RT @baechu5ever: nanti jangan lupa belanja irene durian ye @GrabMY. iklan you paling banyak kat siniiiii 😂 https://t.co/PMZsu45FQW,2021-08-21T14:24:24.000Z,Twitter for Android,1.43E+18,7.22E+17,,,,
"🇲🇾 Lai Chee…""",2021-08-21T14:19:50.000Z,Twitter for iPhone,1.43E+18,238168112,,,,
"@aidandyaa Wahhhh terbaik driver ini, memang awesome dan terima kasih kerana share tweet ini dengan kami ya! 😉💚 #staysafe #grabcar #spreadlove 🌟 https://t.co/1uUjtbsKGz",2021-08-21T14:14:30.000Z,Sprinklr Publishing,1.43E+18,454609037,,,,
"🇲🇾 Lai Chee…""",2021-08-21T14:10:58.000Z,Twitter for Android,1.43E+18,7.60E+17,,,,
"🇲🇾 Lai Chee…""",2021-08-21T14:07:19.000Z,Twitter for Android,1.43E+18,1.11E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T14:02:21.000Z,Twitter for iPhone,1.43E+18,895025396,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:56:24.000Z,Twitter for Android,1.43E+18,1.17E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:49:04.000Z,Twitter Web App,1.43E+18,197458302,,,,
"@baechu5ever @GrabMY *TERIMA JASA HACK YANG MAU MEMPERBAIKI AKUN GAME AKUN SOSIAL MEDIA YANG HILANG YANG MAU ORDER CHAT SAYA PEMBAYARAN MELALAUI VIA GOPAY,PULSA DAN DANA*
YANG MINAT CHAT WA SAYA
089621220410",2021-08-21T13:47:49.000Z,Twitter for Android,1.43E+18,1.40E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:46:38.000Z,Twitter for Android,1.43E+18,9.53E+17,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:45:28.000Z,Twitter for iPhone,1.43E+18,128246433,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:45:26.000Z,Twitter for iPhone,1.43E+18,1.16E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:44:58.000Z,Twitter for iPhone,1.43E+18,357395757,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:44:56.000Z,Twitter for Android,1.43E+18,1.13E+18,,,,
"@GrabMY @baechu5ever *TERIMA JASA HACK YANG MAU MEMPERBAIKI AKUN GAME AKUN SOSIAL MEDIA YANG HILANG YANG MAU ORDER CHAT SAYA PEMBAYARAN MELALAUI VIA GOPAY,PULSA DAN DANA*
089621220410",2021-08-21T13:44:34.000Z,Twitter for Android,1.43E+18,1.40E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:41:31.000Z,Twitter for Android,1.43E+18,256419354,,,,
RT @CikTeh5: I know this is the kedekut in me talking....but I don't understand why as a buyer/customer I am being charged for a takeaway p…,2021-08-21T13:39:20.000Z,Twitter for iPhone,1.43E+18,294698798,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:37:52.000Z,Twitter Web App,1.43E+18,409174656,,,,
nanti jangan lupa belanja irene durian ye @GrabMY. iklan you paling banyak kat siniiiii 😂 https://t.co/PMZsu45FQW,2021-08-21T13:34:09.000Z,Twitter for Android,1.43E+18,1.33E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:31:45.000Z,Twitter for Android,1.43E+18,9.64E+17,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:27:36.000Z,Twitter for iPhone,1.43E+18,602511087,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:21:37.000Z,Twitter for iPhone,1.43E+18,585464279,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:21:06.000Z,Twitter for iPhone,1.43E+18,3114356416,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:19:40.000Z,Twitter for iPhone,1.43E+18,68959404,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:19:20.000Z,Twitter Web App,1.43E+18,1.26E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:14:10.000Z,Twitter for iPhone,1.43E+18,2250598759,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:13:08.000Z,Twitter for Android,1.43E+18,4399387332,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:12:46.000Z,Twitter Web App,1.43E+18,103262324,,,,
"@GrabMY hi, is it now grab can operate full capacity? or still only 1 passenger?",2021-08-21T13:12:44.000Z,Twitter for iPhone,1.43E+18,1590133789,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:12:09.000Z,Twitter for iPhone,1.43E+18,595492562,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:11:32.000Z,Twitter for Android,1.43E+18,2226616254,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:10:55.000Z,Twitter for Android,1.43E+18,1.21E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:10:54.000Z,Twitter for iPhone,1.43E+18,722232594,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:10:40.000Z,Twitter for iPhone,1.43E+18,1595429406,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:10:16.000Z,Twitter for iPhone,1.43E+18,4567106714,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:06:35.000Z,Twitter Web App,1.43E+18,1.32E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:04:30.000Z,Twitter for iPhone,1.43E+18,62770571,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:03:00.000Z,Twitter for iPhone,1.43E+18,250550251,,,,
"🇲🇾 Lai Chee…""",2021-08-21T13:01:25.000Z,Twitter for iPhone,1.43E+18,225093830,,,,
"RT @ulat_bulu_bulu: Okay, @GrabMY dah balas aduan. Akan dapat refund bubur tu.
Tapi ayam 4 ketul ni nak buat apa? Tak boleh makan la kan s…",2021-08-21T12:58:58.000Z,Twitter for Android,1.43E+18,1.22E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:58:54.000Z,Twitter for Android,1.43E+18,2194068895,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:56:41.000Z,Twitter for iPhone,1.43E+18,81989549,,,,
"Kenapa kalau kita cancel food, kena charge. Kalau restaurant cancel, tak kena apa apa? @GrabMY",2021-08-21T12:55:39.000Z,Twitter for iPhone,1.43E+18,3096036812,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:54:51.000Z,Twitter for iPhone,1.43E+18,1.11E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:52:15.000Z,Twitter for iPhone,1.43E+18,1183437787,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:49:51.000Z,Twitter for iPhone,1.43E+18,7.95E+17,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:49:27.000Z,Twitter for iPhone,1.43E+18,188227249,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:48:24.000Z,Twitter for iPhone,1.43E+18,347204777,,,,
"@puterid06681992 @GrabMY sebagai rider” kita follow SOP.. tiada istilah dari customer nak soh Grab terminate rider pasal delivery tak sampai depan pintu. Apa lah punyer customer ni? Baik uninstall jer Apps Grab, guna Panda.. (Lagi Baik) saya cabar customer guna Food Panda",2021-08-21T12:48:02.000Z,Twitter for iPhone,1.43E+18,1.00E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:46:38.000Z,Twitter for iPhone,1.43E+18,8.23E+17,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:39:41.000Z,Twitter for Android,1.43E+18,2348309490,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:39:30.000Z,Twitter for Android,1.43E+18,169381568,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:38:59.000Z,Twitter for iPhone,1.43E+18,8.17E+17,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:37:03.000Z,Twitter for iPhone,1.43E+18,1214817007,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:31:09.000Z,Twitter for Android,1.43E+18,22664411,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:30:31.000Z,Twitter for iPhone,1.43E+18,309543864,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:30:22.000Z,Twitter for Android,1.43E+18,1.07E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:30:20.000Z,Twitter for iPhone,1.43E+18,473953377,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:29:59.000Z,Twitter for iPhone,1.43E+18,1451753077,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:29:50.000Z,Twitter for Android,1.43E+18,20418810,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:24:57.000Z,Twitter for iPhone,1.43E+18,557561634,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:24:48.000Z,Twitter for iPhone,1.43E+18,1.14E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:24:37.000Z,Twitter for iPhone,1.43E+18,9.02E+17,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:24:16.000Z,Twitter for Android,1.43E+18,126067349,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:23:42.000Z,Twitter for iPhone,1.43E+18,1114109756,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:23:26.000Z,Twitter for iPhone,1.43E+18,9.48E+17,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:21:31.000Z,Twitter for iPhone,1.43E+18,1.21E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:21:16.000Z,Twitter for iPhone,1.43E+18,8.38E+17,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:21:14.000Z,Twitter Web App,1.43E+18,84948729,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:20:33.000Z,Twitter for iPhone,1.43E+18,1715868942,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:20:11.000Z,Twitter for iPhone,1.43E+18,1425771804,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:19:48.000Z,Twitter for iPhone,1.43E+18,7.08E+17,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:19:10.000Z,Twitter for iPhone,1.43E+18,3020347046,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:16:12.000Z,Twitter for Android,1.43E+18,39686624,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:15:40.000Z,Twitter for iPhone,1.43E+18,900911042,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:15:30.000Z,Twitter for iPhone,1.43E+18,1661432496text,created_at,source,id,author_id
"🇲🇾 Lai Chee…""",2021-08-21T12:14:55.000Z,Twitter for iPhone,1.43E+18,1244746190,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:14:43.000Z,Twitter for iPhone,1.43E+18,181054942,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:14:05.000Z,Twitter for iPhone,1.43E+18,1.08E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:13:26.000Z,Twitter for iPhone,1.43E+18,1.04E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:12:07.000Z,Twitter for iPhone,1.43E+18,1420366909,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:11:57.000Z,Twitter Web App,1.43E+18,1192969188,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:09:24.000Z,Twitter for iPhone,1.43E+18,1412527790,,,,
RT @CikTeh5: I know this is the kedekut in me talking....but I don't understand why as a buyer/customer I am being charged for a takeaway p…,2021-08-21T12:09:05.000Z,Twitter for Android,1.43E+18,157543464,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:08:39.000Z,Twitter for iPhone,1.43E+18,9.85E+17,,,,
@ChatimeMY @foodpanda_my @GrabMY @beep .Yeay menu baru 💋,2021-08-21T12:08:28.000Z,Twitter for iPhone,1.43E+18,1661432496,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:08:14.000Z,Twitter for iPhone,1.43E+18,780203330,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:08:11.000Z,Twitter for iPhone,1.43E+18,1978119205,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:08:10.000Z,Twitter for Android,1.43E+18,439890190,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:08:09.000Z,Twitter for iPhone,1.43E+18,383059461,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:07:58.000Z,Twitter for iPhone,1.43E+18,389424145,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:07:53.000Z,Twitter for iPhone,1.43E+18,1.02E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:06:23.000Z,Twitter for Android,1.43E+18,40886585,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:06:13.000Z,Twitter for Android,1.43E+18,44116524,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:06:11.000Z,Twitter for Android,1.43E+18,428228945,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:05:49.000Z,Twitter for Android,1.43E+18,8.40E+17,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:05:32.000Z,Twitter for Android,1.43E+18,1.23E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:05:13.000Z,Twitter for iPhone,1.43E+18,2908423530,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:05:08.000Z,Twitter Web App,1.43E+18,379177113,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:04:58.000Z,Twitter for Android,1.43E+18,2428845680,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:04:56.000Z,Twitter for iPhone,1.43E+18,308287890,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:03:53.000Z,Twitter for iPhone,1.43E+18,1.39E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:03:50.000Z,Twitter for Android,1.43E+18,214886623,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:03:26.000Z,Twitter for Android,1.43E+18,963014634,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:02:27.000Z,Twitter for iPhone,1.43E+18,2326312167,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:01:55.000Z,Twitter for Android,1.43E+18,1.20E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:01:49.000Z,Twitter for iPhone,1.43E+18,46371875,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:01:44.000Z,Twitter for iPhone,1.43E+18,1205228472,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:01:32.000Z,Twitter for Android,1.43E+18,1.25E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:01:29.000Z,Twitter for iPhone,1.43E+18,824452704,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:01:20.000Z,Twitter Web App,1.43E+18,241855131,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:01:08.000Z,Twitter for Android,1.43E+18,9.27E+17,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:01:00.000Z,Twitter for Android,1.43E+18,1.23E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:00:55.000Z,Twitter for iPhone,1.43E+18,2290631671,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:00:49.000Z,Twitter for iPhone,1.43E+18,1.05E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:00:41.000Z,Twitter for iPhone,1.43E+18,8.28E+17,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:00:35.000Z,Twitter Web App,1.43E+18,47310300,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:00:32.000Z,Twitter for Android,1.43E+18,1.03E+18,,,,
"🇲🇾 Lai Chee…""",2021-08-21T12:00:26.000Z,Twitter for iPhone,1.43E+18,9.29E+17,,,,
"@GrabMY you too, take care, stay safe and dont forget to take a rest!! ❤️❤️❤️",2021-08-21T11:57:49.000Z,Twitter for Android,1.43E+18,9.42E+17,,,,
@GrabMY Done,2021-08-21T11:49:28.000Z,Twitter for iPhone,1.43E+18,1.30E+18,,,,
I feel so upset???? @GrabMY I ordered something else and got something completely different??? What am I supposed to do now 😭😭😭 https://t.co/eWq4NPN7My,2021-08-21T11:35:12.000Z,Twitter for iPhone,1.43E+18,1.30E+18,,,,
You are worth to be loved today and everyday eventhough its kinda hard for me to get a ride for my groceries shopping this morning❤️‍🔥 @GrabMY https://t.co/L48WAeHfSP,2021-08-21T11:28:44.000Z,Twitter for iPhone,1.43E+18,8.04E+17,,,,
"Tapi ayam 4 ketul ni nak buat apa? Tak boleh makan la kan s…""",2021-08-21T11:22:25.000Z,Twitter for Android,1.43E+18,1.04E+18,,,,
"@MKXTREME1 @puterid06681992 @GrabMY Ask her to make public apology,if not please proceed to lodge a police report bro (should be under harrasment/false accusation). Once you know the culprit (it's a fake acc),proceed to file a summon..Easy money",2021-08-21T11:10:48.000Z,Twitter for Android,1.43E+18,3312148627,,,,
RT @CikTeh5: I know this is the kedekut in me talking....but I don't understand why as a buyer/customer I am being charged for a takeaway p…,2021-08-21T11:03:19.000Z,Twitter for iPhone,1.43E+18,2889994062,,,,
I know this is the kedekut in me talking....but I don't understand why as a buyer/customer I am being charged for a takeaway packaging @foodpanda_my @GrabMY ? How else will my food be delivered when I ordered for a takeaway: smokesignal? tractor beam ala StarTrek?,2021-08-21T10:58:56.000Z,Twitter for Android,1.43E+18,1.11E+18,,,,
"Malaysia @kfc udah jadi Mualaf. Alhamdulillah 🤲 Terima kasih @GrabMY
Dear Bulkiah Bin Mahmut. Welcome ya, habibi 😁
#KFC #kepci #malaysiaboleh #GrabFood https://t.co/sezY2lR35J",2021-08-21T10:57:10.000Z,Twitter for Android,1.43E+18,21979184,,,,
"@ulat_bulu_bulu @GrabMY Baca bismillah…..
Makaaann.. 
bukan salah admin kan? 🤭😂",2021-08-21T10:35:23.000Z,Twitter for iPhone,1.43E+18,174927013,,,,
